timestamp,instance,algorithm,best_objective,best_distance,time_violation,capacity_violation,vehicle_violation,routes,runtime_ms,solutions_evaluated,generated_relocate,generated_swap,generated_noop,penalty_weight,enforce_time_windows,max_vehicles,parameters
"2026-04-23 19:02:09","data101.vrp","tabu",934.7314748528124,934.7314748528124,13187.885115004157,0.0,0.0,8,250438,280769015,280769014,0,0,1000.0,false,2147483647,"iterations=30000; seed=15032385577; tabuTenure=40; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647"
