timestamp,instance,algorithm,best_objective,best_distance,time_violation,capacity_violation,vehicle_violation,routes,runtime_ms,solutions_evaluated,generated_relocate,generated_swap,generated_noop,penalty_weight,enforce_time_windows,max_vehicles,parameters
"2026-04-24 10:18:11","data111.vrp","tabu",1176.1485692085125,1176.1485692085125,0.0,0.0,0.0,15,338289,319542485,319542484,0,0,1000.0,true,2147483647,"iterations=30000; seed=15032385570; tabuTenure=40; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647"
