iter,best_objective
1,2429.469736713394
2,2417.497747948067
3,2417.497747948067
4,2417.497747948067
5,2417.497747948067
6,2394.4012252892007
7,2381.882252336682
8,2381.882252336682
9,2381.882252336682
10,2372.4496114803824
11,2372.030265145868
12,2372.030265145868
13,2372.030265145868
14,2372.030265145868
15,2372.030265145868
16,2372.030265145868
17,2372.030265145868
18,2372.030265145868
19,2372.030265145868
20,2345.906988503537
21,2331.726648616038
22,2331.726648616038
23,2331.726648616038
24,2331.726648616038
25,2315.729364596501
26,2315.729364596501
27,2315.729364596501
28,2315.729364596501
29,2315.729364596501
30,2284.636904127451
31,2270.511383251692
32,2270.511383251692
33,2270.511383251692
34,2269.2811769737423
35,2269.2811769737423
36,2269.2811769737423
37,2268.8713033376325
38,2268.8713033376325
39,2268.8713033376325
40,2268.8713033376325
41,2268.8713033376325
42,2268.8713033376325
43,2268.8713033376325
44,2268.8713033376325
45,2268.8713033376325
46,2268.8713033376325
47,2268.8713033376325
48,2268.8713033376325
49,2268.8713033376325
50,2268.8713033376325
51,2268.8713033376325
52,2268.8713033376325
53,2268.8713033376325
54,2268.8713033376325
55,2268.8713033376325
56,2268.8713033376325
57,2268.8713033376325
58,2268.8713033376325
59,2268.8713033376325
60,2268.8713033376325
61,2268.8713033376325
62,2268.8713033376325
63,2268.8713033376325
64,2268.8713033376325
65,2268.8713033376325
66,2268.8713033376325
67,2268.8713033376325
68,2268.8713033376325
69,2268.8713033376325
70,2268.8713033376325
71,2268.8713033376325
72,2268.8713033376325
73,2268.8713033376325
74,2268.8713033376325
75,2268.8713033376325
76,2268.8713033376325
77,2268.8713033376325
78,2268.8713033376325
79,2268.8713033376325
80,2268.8713033376325
81,2268.8713033376325
82,2268.8713033376325
83,2268.8713033376325
84,2268.8713033376325
85,2268.8713033376325
86,2268.8713033376325
87,2268.8713033376325
88,2268.8713033376325
89,2268.8713033376325
90,2268.8713033376325
91,2268.8713033376325
92,2268.8713033376325
93,2268.8713033376325
94,2268.8713033376325
95,2268.8713033376325
96,2268.8713033376325
97,2268.8713033376325
98,2268.8713033376325
99,2268.8713033376325
100,2268.8713033376325
101,2268.8713033376325
102,2268.8713033376325
103,2268.8713033376325
104,2268.8713033376325
105,2268.8713033376325
106,2268.8713033376325
107,2268.8713033376325
108,2268.8713033376325
109,2268.8713033376325
110,2268.8713033376325
111,2268.8713033376325
112,2268.8713033376325
113,2268.8713033376325
114,2268.8713033376325
115,2268.8713033376325
116,2268.8713033376325
117,2268.8713033376325
118,2268.8713033376325
119,2268.8713033376325
120,2268.8713033376325
121,2268.8713033376325
122,2268.8713033376325
123,2268.8713033376325
124,2268.8713033376325
125,2268.8713033376325
126,2268.8713033376325
127,2268.8713033376325
128,2268.8713033376325
129,2268.8713033376325
130,2268.8713033376325
131,2268.8713033376325
132,2268.8713033376325
133,2268.8713033376325
134,2268.8713033376325
135,2268.8713033376325
136,2268.8713033376325
137,2268.8713033376325
138,2268.8713033376325
139,2268.8713033376325
140,2268.8713033376325
141,2268.8713033376325
142,2268.8713033376325
143,2268.8713033376325
144,2268.8713033376325
145,2268.8713033376325
146,2268.8713033376325
147,2268.8713033376325
148,2268.8713033376325
149,2268.8713033376325
150,2268.8713033376325
151,2268.8713033376325
152,2268.8713033376325
153,2268.8713033376325
154,2268.8713033376325
155,2268.8713033376325
156,2268.8713033376325
157,2268.8713033376325
158,2268.8713033376325
159,2268.8713033376325
160,2268.8713033376325
161,2268.8713033376325
162,2268.8713033376325
163,2268.8713033376325
164,2268.8713033376325
165,2268.8713033376325
166,2268.8713033376325
167,2268.8713033376325
168,2268.8713033376325
169,2268.8713033376325
170,2268.8713033376325
171,2268.8713033376325
172,2268.8713033376325
173,2268.8713033376325
174,2268.8713033376325
175,2268.8713033376325
176,2268.8713033376325
177,2268.8713033376325
178,2268.8713033376325
179,2268.8713033376325
180,2268.8713033376325
181,2268.8713033376325
182,2268.8713033376325
183,2268.8713033376325
184,2268.8713033376325
185,2268.8713033376325
186,2268.8713033376325
187,2268.8713033376325
188,2268.8713033376325
189,2268.8713033376325
190,2268.8713033376325
191,2268.8713033376325
192,2268.8713033376325
193,2268.8713033376325
194,2268.8713033376325
195,2268.8713033376325
196,2268.8713033376325
197,2268.8713033376325
198,2268.8713033376325
199,2268.8713033376325
200,2268.8713033376325
201,2268.8713033376325
202,2268.8713033376325
203,2268.8713033376325
204,2268.8713033376325
205,2268.8713033376325
206,2268.8713033376325
207,2268.8713033376325
208,2268.8713033376325
209,2268.8713033376325
210,2268.8713033376325
211,2268.8713033376325
212,2268.8713033376325
213,2268.8713033376325
214,2268.8713033376325
215,2268.8713033376325
216,2268.8713033376325
217,2268.8713033376325
218,2268.8713033376325
219,2268.8713033376325
220,2268.8713033376325
221,2268.8713033376325
222,2268.8713033376325
223,2268.8713033376325
224,2268.8713033376325
225,2268.8713033376325
226,2268.8713033376325
227,2268.8713033376325
228,2268.8713033376325
229,2268.8713033376325
230,2268.8713033376325
231,2268.8713033376325
232,2268.8713033376325
233,2268.8713033376325
234,2268.8713033376325
235,2268.8713033376325
236,2268.8713033376325
237,2268.8713033376325
238,2268.8713033376325
239,2268.8713033376325
240,2268.8713033376325
241,2268.8713033376325
242,2268.8713033376325
243,2268.8713033376325
244,2268.8713033376325
245,2268.8713033376325
246,2268.8713033376325
247,2268.8713033376325
248,2268.8713033376325
249,2268.8713033376325
250,2268.8713033376325
251,2268.8713033376325
252,2268.8713033376325
253,2268.8713033376325
254,2268.8713033376325
255,2268.8713033376325
256,2268.8713033376325
257,2268.8713033376325
258,2268.8713033376325
259,2268.8713033376325
260,2268.8713033376325
261,2268.8713033376325
262,2268.8713033376325
263,2268.8713033376325
264,2268.8713033376325
265,2268.8713033376325
266,2268.8713033376325
267,2268.8713033376325
268,2268.8713033376325
269,2268.8713033376325
270,2268.8713033376325
271,2268.8713033376325
272,2268.8713033376325
273,2268.8713033376325
274,2268.8713033376325
275,2268.8713033376325
276,2268.8713033376325
277,2268.8713033376325
278,2268.8713033376325
279,2268.8713033376325
280,2268.8713033376325
281,2268.8713033376325
282,2268.8713033376325
283,2268.8713033376325
284,2268.8713033376325
285,2268.8713033376325
286,2268.8713033376325
287,2268.8713033376325
288,2268.8713033376325
289,2268.8713033376325
290,2268.8713033376325
291,2268.8713033376325
292,2268.8713033376325
293,2268.8713033376325
294,2268.8713033376325
295,2268.8713033376325
296,2268.8713033376325
297,2268.8713033376325
298,2268.8713033376325
299,2268.8713033376325
300,2268.8713033376325
301,2268.8713033376325
302,2268.8713033376325
303,2268.8713033376325
304,2268.8713033376325
305,2268.8713033376325
306,2268.8713033376325
307,2268.8713033376325
308,2268.8713033376325
309,2268.8713033376325
310,2268.8713033376325
311,2268.8713033376325
312,2268.8713033376325
313,2268.8713033376325
314,2268.8713033376325
315,2268.8713033376325
316,2268.8713033376325
317,2268.8713033376325
318,2268.8713033376325
319,2268.8713033376325
320,2268.8713033376325
321,2268.8713033376325
322,2268.8713033376325
323,2268.8713033376325
324,2268.8713033376325
325,2268.8713033376325
326,2268.8713033376325
327,2268.8713033376325
328,2268.8713033376325
329,2268.8713033376325
330,2268.8713033376325
331,2268.8713033376325
332,2268.8713033376325
333,2268.8713033376325
334,2268.8713033376325
335,2268.8713033376325
336,2268.8713033376325
337,2268.8713033376325
338,2268.8713033376325
339,2268.8713033376325
340,2268.8713033376325
341,2268.8713033376325
342,2268.8713033376325
343,2268.8713033376325
344,2268.8713033376325
345,2268.8713033376325
346,2268.8713033376325
347,2268.8713033376325
348,2268.8713033376325
349,2268.8713033376325
350,2268.8713033376325
351,2268.8713033376325
352,2268.8713033376325
353,2268.8713033376325
354,2268.8713033376325
355,2268.8713033376325
356,2268.8713033376325
357,2268.8713033376325
358,2268.8713033376325
359,2268.8713033376325
360,2268.8713033376325
361,2268.8713033376325
362,2268.8713033376325
363,2268.8713033376325
364,2268.8713033376325
365,2268.8713033376325
366,2268.8713033376325
367,2268.8713033376325
368,2268.8713033376325
369,2268.8713033376325
370,2268.8713033376325
371,2268.8713033376325
372,2268.8713033376325
373,2268.8713033376325
374,2268.8713033376325
375,2268.8713033376325
376,2268.8713033376325
377,2268.8713033376325
378,2268.8713033376325
379,2268.8713033376325
380,2268.8713033376325
381,2268.8713033376325
382,2268.8713033376325
383,2268.8713033376325
384,2268.8713033376325
385,2268.8713033376325
386,2268.8713033376325
387,2268.8713033376325
388,2268.8713033376325
389,2268.8713033376325
390,2268.8713033376325
391,2268.8713033376325
392,2268.8713033376325
393,2268.8713033376325
394,2268.8713033376325
395,2268.8713033376325
396,2268.8713033376325
397,2268.8713033376325
398,2268.8713033376325
399,2268.8713033376325
400,2268.8713033376325
401,2268.8713033376325
402,2268.8713033376325
403,2268.8713033376325
404,2268.8713033376325
405,2268.8713033376325
406,2268.8713033376325
407,2268.8713033376325
408,2268.8713033376325
409,2268.8713033376325
410,2268.8713033376325
411,2268.8713033376325
412,2268.8713033376325
413,2268.8713033376325
414,2268.8713033376325
415,2268.8713033376325
416,2268.8713033376325
417,2268.8713033376325
418,2268.8713033376325
419,2268.8713033376325
420,2268.8713033376325
421,2268.8713033376325
422,2268.8713033376325
423,2268.8713033376325
424,2268.8713033376325
425,2268.8713033376325
426,2268.8713033376325
427,2268.8713033376325
428,2268.8713033376325
429,2268.8713033376325
430,2268.8713033376325
431,2268.8713033376325
432,2268.8713033376325
433,2268.8713033376325
434,2268.8713033376325
435,2268.8713033376325
436,2268.8713033376325
437,2268.8713033376325
438,2268.8713033376325
439,2268.8713033376325
440,2268.8713033376325
441,2268.8713033376325
442,2268.8713033376325
443,2268.8713033376325
444,2268.8713033376325
445,2268.8713033376325
446,2268.8713033376325
447,2268.8713033376325
448,2268.8713033376325
449,2268.8713033376325
450,2268.8713033376325
451,2268.8713033376325
452,2268.8713033376325
453,2268.8713033376325
454,2268.8713033376325
455,2268.8713033376325
456,2268.8713033376325
457,2268.8713033376325
458,2268.8713033376325
459,2268.8713033376325
460,2268.8713033376325
461,2268.8713033376325
462,2268.8713033376325
463,2268.8713033376325
464,2268.8713033376325
465,2268.8713033376325
466,2268.8713033376325
467,2268.8713033376325
468,2268.8713033376325
469,2268.8713033376325
470,2268.8713033376325
471,2268.8713033376325
472,2268.8713033376325
473,2268.8713033376325
474,2268.8713033376325
475,2268.8713033376325
476,2268.8713033376325
477,2268.8713033376325
478,2268.8713033376325
479,2268.8713033376325
480,2268.8713033376325
481,2268.8713033376325
482,2268.8713033376325
483,2268.8713033376325
484,2268.8713033376325
485,2268.8713033376325
486,2268.8713033376325
487,2268.8713033376325
488,2268.8713033376325
489,2268.8713033376325
490,2268.8713033376325
491,2268.8713033376325
492,2268.8713033376325
493,2268.8713033376325
494,2268.8713033376325
495,2268.8713033376325
496,2268.8713033376325
