timestamp,instance,algorithm,best_objective,best_distance,time_violation,capacity_violation,vehicle_violation,routes,runtime_ms,solutions_evaluated,generated_relocate,generated_swap,generated_noop,penalty_weight,enforce_time_windows,max_vehicles,parameters
"2026-04-28 15:35:07","data201.vrp","sa",748.0846437372508,748.0846437372508,68045.28997435814,0.0,0.0,2,203,100001,100000,0,0,1000.0,false,2147483647,"iterations=100000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647"
