timestamp,instance,algorithm,best_objective,best_distance,time_violation,capacity_violation,vehicle_violation,routes,runtime_ms,solutions_evaluated,generated_relocate,generated_swap,generated_noop,penalty_weight,enforce_time_windows,max_vehicles,parameters
"2026-04-28 05:16:47","data111.vrp","tabu",993.4907094585135,993.4907094585135,7496.601065514356,0.0,0.0,8,268187,280735785,280735784,0,0,1000.0,false,2147483647,"iterations=30000; seed=15032385573; tabuTenure=40; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647"
