timestamp,instance,algorithm,best_objective,best_distance,time_violation,capacity_violation,vehicle_violation,routes,runtime_ms,solutions_evaluated,generated_relocate,generated_swap,generated_noop,penalty_weight,enforce_time_windows,max_vehicles,parameters
"2026-04-29 11:40:26","data101.vrp","sa",1783.890140251764,1783.890140251764,0.0,0.0,0.0,22,215,100001,100000,0,0,1000.0,true,2147483647,"iterations=100000; seed=66571993159; initialTemp=1250.0; coolingRate=0.999; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647"
